,tweet_id,timestamp,text,expanded_urls,favourite_count,retweet_count,rating_numerator,rating_denominator,stage,img_num,prediction1,prediction1_conf,prediction1_dog,prediction2,prediction2_conf,prediction2_dog,prediction3,prediction3_conf,prediction3_dog,final_rating
111,829501995190984704,2017-02-09 01:27:41 +0000,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",29780,9736,12,10,,1,French bulldog,0.950851,True,Pekinese,0.0151996,True,pug,0.0110936,True,1.2
112,829449946868879360,2017-02-08 22:00:52 +0000,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,9837,1853,11,10,doggo,1,Labrador retriever,0.315163,True,golden retriever,0.1532099999999999,True,Pekinese,0.132791,True,1.1
113,828409743546925057,2017-02-06 01:07:28 +0000,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,6015,1076,12,10,,1,teddy,0.908457,False,toy poodle,0.0180397999999999,True,standard poodle,0.0126671,True,1.2
114,828376505180889089,2017-02-05 22:55:23 +0000,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,6966,990,13,10,,1,American Staffordshire terrier,0.5230859999999999,True,Staffordshire bullterrier,0.186168,True,Chihuahua,0.0420894,True,1.3
115,828372645993398273,2017-02-05 22:40:03 +0000,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,11831,2716,12,10,,1,malamute,0.663047,True,Eskimo dog,0.207779,True,Tibetan mastiff,0.0409488,True,1.2
116,828011680017821696,2017-02-04 22:45:42 +0000,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",9742,1981,11,10,,1,American Staffordshire terrier,0.936662,True,Staffordshire bullterrier,0.0329990999999999,True,bull mastiff,0.0171834,True,1.1
117,827933404142436356,2017-02-04 17:34:40 +0000,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",18771,4804,12,10,pupper,2,German shepherd,0.8061149999999999,True,Tibetan mastiff,0.104831,True,kelpie,0.0381482,True,1.2
118,827600520311402496,2017-02-03 19:31:54 +0000,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,7032,863,13,10,,1,Pembroke,0.325638,True,golden retriever,0.317235,True,Labrador retriever,0.116087,True,1.3
119,827324948884643840,2017-02-03 01:16:53 +0000,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,14890,2796,12,10,,1,golden retriever,0.352486,True,toy poodle,0.178884,True,Labrador retriever,0.0841643999999999,True,1.2
120,827199976799354881,2017-02-02 17:00:17 +0000,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",9965,2052,13,10,,4,Great Dane,0.8696809999999999,True,American Staffordshire terrier,0.0266582,True,boxer,0.0198660999999999,True,1.3
121,826848821049180160,2017-02-01 17:44:55 +0000,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",33899,9298,13,10,doggo,4,Great Pyrenees,0.858764,True,golden retriever,0.0235257,True,Pekinese,0.0171039,True,1.3
122,826476773533745153,2017-01-31 17:06:32 +0000,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,17300,3878,12,10,doggo,1,German shepherd,0.7418600000000001,True,Tibetan mastiff,0.1228119999999999,True,kelpie,0.10046,True,1.2
123,826240494070030336,2017-01-31 01:27:39 +0000,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,12486,2408,11,10,,1,French bulldog,0.903048,True,pug,0.0962421,True,Boston bull,0.000234364,True,1.1
124,826115272272650244,2017-01-30 17:10:04 +0000,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,14686,2849,13,10,,1,tennis ball,0.997071,False,golden retriever,0.00233085,True,kuvasz,0.000283472,True,1.3
125,825147591692263424,2017-01-28 01:04:51 +0000,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,17184,4156,13,10,,1,Pekinese,0.354823,True,Pomeranian,0.24539,True,toy poodle,0.136545,True,1.3
126,825026590719483904,2017-01-27 17:04:02 +0000,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",5883,1163,12,10,puppo,2,Eskimo dog,0.524454,True,Siberian husky,0.467678,True,malamute,0.00497584,True,1.2
127,824325613288833024,2017-01-25 18:38:36 +0000,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,11130,9846,13,10,pupper,1,Pembroke,0.990793,True,Cardigan,0.00891939,True,basenji,0.000262264,True,1.3
128,823581115634085888,2017-01-23 17:20:14 +0000,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,https://twitter.com/dog_rates/status/823581115634085888/photo/1,12197,2433,11,10,,1,dingo,0.280949,False,German shepherd,0.194044,True,Pembroke,0.120051,True,1.1
129,822859134160621569,2017-01-21 17:31:20 +0000,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12398,2103,12,10,,1,malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire bullterrier,0.0477449999999999,True,1.2
130,822647212903690241,2017-01-21 03:29:14 +0000,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",0,5930,13,10,,1,Samoyed,0.4167689999999999,True,malamute,0.252706,True,kuvasz,0.157028,True,1.3
131,822489057087389700,2017-01-20 17:00:46 +0000,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",17037,5930,13,10,,1,Samoyed,0.4167689999999999,True,malamute,0.252706,True,kuvasz,0.157028,True,1.3
132,822462944365645825,2017-01-20 15:17:01 +0000,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",26189,13069,14,10,pupper,3,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese dog,0.00894488,True,1.4
133,821765923262631936,2017-01-18 17:07:18 +0000,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,7885,1553,13,10,doggo,1,golden retriever,0.980071,True,Labrador retriever,0.00875751,True,Saluki,0.00180595,True,1.3
134,820749716845686786,2017-01-15 21:49:15 +0000,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",29692,9146,13,10,,2,golden retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador retriever,0.0239436,True,1.3
135,820446719150292993,2017-01-15 01:45:15 +0000,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",0,2383,13,10,,3,golden retriever,0.938048,True,kuvasz,0.0251195,True,Labrador retriever,0.0229773,True,1.3
136,819015337530290176,2017-01-11 02:57:27 +0000,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",0,34382,14,10,,1,standard poodle,0.351308,True,toy poodle,0.271929,True,Tibetan terrier,0.0947592,True,1.4
137,819004803107983360,2017-01-11 02:15:36 +0000,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",82339,34382,14,10,,1,standard poodle,0.351308,True,toy poodle,0.271929,True,Tibetan terrier,0.0947592,True,1.4
138,818588835076603904,2017-01-09 22:42:41 +0000,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",0,5664,11,10,pupper,1,Norwegian elkhound,0.372202,True,Chesapeake Bay retriever,0.1371869999999999,True,malamute,0.0714361999999999,True,1.1
139,817827839487737858,2017-01-07 20:18:46 +0000,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,48373,24978,13,10,,1,cocker spaniel,0.387608,True,golden retriever,0.264844,True,Pekinese,0.122123,True,1.3
140,817536400337801217,2017-01-07 01:00:41 +0000,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",11074,2716,12,10,,2,pug,0.971358,True,French bulldog,0.0285185,True,Boston bull,8.596979999999999e-05,True,1.2
141,817171292965273600,2017-01-06 00:49:53 +0000,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,8269,1856,13,10,,1,golden retriever,0.295483,True,Irish setter,0.144431,True,Chesapeake Bay retriever,0.0778789999999999,True,1.3
142,817056546584727552,2017-01-05 17:13:55 +0000,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,8104,1509,11,10,,1,kelpie,0.8644149999999999,True,French bulldog,0.0974556,True,German shepherd,0.00852587,True,1.1
143,816816676327063552,2017-01-05 01:20:46 +0000,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,9440,1883,12,10,,1,malamute,0.668164,True,Pembroke,0.1050329999999999,True,Siberian husky,0.077875,True,1.2
144,816697700272001025,2017-01-04 17:27:59 +0000,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",9202,2041,12,10,,1,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese dog,0.0476078,True,1.2
145,816336735214911488,2017-01-03 17:33:39 +0000,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,8139,1792,11,10,,1,Labrador retriever,0.91933,True,kuvasz,0.0494795,True,golden retriever,0.0119342,True,1.1
146,816091915477250048,2017-01-03 01:20:49 +0000,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",8455,1976,12,10,,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True,1.2
147,816014286006976512,2017-01-02 20:12:21 +0000,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",0,4855,11,10,,1,English setter,0.677408,True,Border collie,0.052724,True,cocker spaniel,0.0485719,True,1.1
148,815990720817401858,2017-01-02 18:38:42 +0000,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",4674,941,11,10,doggo,1,Chihuahua,0.428756,True,miniature pinscher,0.1039119999999999,True,Staffordshire bullterrier,0.0889587,True,1.1
149,815736392542261248,2017-01-02 01:48:06 +0000,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",9265,2107,11,10,,3,Border collie,0.5489069999999999,True,Cardigan,0.178523,True,collie,0.146351,True,1.1
150,814986499976527872,2016-12-31 00:08:17 +0000,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,7226,1182,11,10,pupper,1,dalmatian,0.999828,True,boxer,6.78061e-05,True,American Staffordshire terrier,3.42436e-05,True,1.1
151,814638523311648768,2016-12-30 01:05:33 +0000,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",10652,2514,12,10,,2,golden retriever,0.650814,True,kuvasz,0.0532809999999999,True,cocker spaniel,0.0354395999999999,True,1.2
152,814153002265309185,2016-12-28 16:56:16 +0000,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,27127,8064,12,10,,1,golden retriever,0.490068,True,Labrador retriever,0.291956,True,chow,0.0724746999999999,True,1.2
153,813812741911748608,2016-12-27 18:24:12 +0000,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",34454,12981,14,10,,1,French bulldog,0.709146,True,Boston bull,0.247621,True,boxer,0.0188551,True,1.4
154,813800681631023104,2016-12-27 17:36:16 +0000,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,7854,1638,12,10,,1,malamute,0.501159,True,Siberian husky,0.228792,True,Eskimo dog,0.200388,True,1.2
155,813217897535406080,2016-12-26 03:00:30 +0000,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",17606,6817,13,10,,1,Samoyed,0.905972,True,Pomeranian,0.0480383,True,West Highland white terrier,0.0356671,True,1.3
156,813202720496779264,2016-12-26 02:00:11 +0000,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,8736,1699,11,10,doggo,1,cocker spaniel,0.701852,True,golden retriever,0.120345,True,Labrador retriever,0.0363202,True,1.1
157,813187593374461952,2016-12-26 01:00:05 +0000,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,18740,4026,13,10,,1,golden retriever,0.888181,True,Labrador retriever,0.0423119,True,Saluki,0.00970173,True,1.3
158,813172488309972993,2016-12-26 00:00:03 +0000,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,8761,1798,12,10,,1,doormat,0.954844,False,golden retriever,0.0261930999999999,True,cocker spaniel,0.00438598,True,1.2
159,813127251579564032,2016-12-25 21:00:18 +0000,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11168,2908,11,10,doggo,1,Norwegian elkhound,0.4324159999999999,True,whippet,0.374223,True,Siberian husky,0.0324625999999999,True,1.1
160,813112105746448384,2016-12-25 20:00:07 +0000,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,9763,2550,12,10,,1,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,1.2
161,813096984823349248,2016-12-25 19:00:02 +0000,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,9978,3363,11,10,doggo,1,Great Dane,0.128056,True,Boston bull,0.117003,True,kelpie,0.0869643,True,1.1
162,813051746834595840,2016-12-25 16:00:16 +0000,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,19842,6812,13,10,,1,golden retriever,0.914804,True,Labrador retriever,0.08355,True,kuvasz,0.000453224,True,1.3
163,812372279581671427,2016-12-23 19:00:19 +0000,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",12883,3408,13,10,,2,golden retriever,0.7848729999999999,True,cocker spaniel,0.0877881,True,Labrador retriever,0.0832747,True,1.3
164,811985624773361665,2016-12-22 17:23:53 +0000,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,6883,1304,11,10,,1,Staffordshire bullterrier,0.6105729999999999,True,French bulldog,0.159935,True,doormat,0.0586721,False,1.1
165,811744202451197953,2016-12-22 01:24:33 +0000,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,7129,1466,13,10,,1,Pekinese,0.386082,True,Labrador retriever,0.202862,True,golden retriever,0.170487,True,1.3
166,811386762094317568,2016-12-21 01:44:13 +0000,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,19780,5948,11,10,pupper,1,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True,1.1
167,810984652412424192,2016-12-19 23:06:23 +0000,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",5034,1323,20,10,,1,golden retriever,0.8713420000000001,True,Tibetan mastiff,0.0367077,True,Labrador retriever,0.0258232,True,2.0
168,810657578271330305,2016-12-19 01:26:42 +0000,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,10382,2456,11,10,,1,malamute,0.753521,True,Siberian husky,0.166151,True,Eskimo dog,0.0698108,True,1.1
169,810284430598270976,2016-12-18 00:43:57 +0000,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",33138,10452,13,10,,1,malamute,0.620768,True,Eskimo dog,0.158395,True,Tibetan mastiff,0.0289617,True,1.3
170,809808892968534016,2016-12-16 17:14:20 +0000,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",0,4553,12,10,,1,Labrador retriever,0.8616510000000001,True,golden retriever,0.0444618,True,Staffordshire bullterrier,0.0164967,True,1.2
171,809220051211603969,2016-12-15 02:14:29 +0000,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",18789,5221,12,10,,1,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.0134552,True,1.2
172,808838249661788160,2016-12-14 00:57:20 +0000,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160/photo/1,9608,2852,13,10,,1,Rottweiler,0.36953,True,miniature pinscher,0.194867,True,kelpie,0.160104,True,1.3
173,808733504066486276,2016-12-13 18:01:07 +0000,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://twitter.com/dog_rates/status/808733504066486276/photo/1,7459,2027,12,10,pupper,1,seat belt,0.779137,False,toy poodle,0.0369271,True,golden retriever,0.0169724999999999,True,1.2
174,808106460588765185,2016-12-12 00:29:28 +0000,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,8359,2058,12,10,doggo,1,golden retriever,0.426183,True,Labrador retriever,0.257447,True,Great Pyrenees,0.1264819999999999,True,1.2
175,808001312164028416,2016-12-11 17:31:39 +0000,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",11795,3292,12,10,,1,Labrador retriever,0.730959,True,Staffordshire bullterrier,0.130726,True,American Staffordshire terrier,0.0288526,True,1.2
176,807621403335917568,2016-12-10 16:22:02 +0000,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",13789,3368,14,10,pupper,3,golden retriever,0.873233,True,cocker spaniel,0.0336933,True,chow,0.0204084,True,1.4
177,807106840509214720,2016-12-09 06:17:20 +0000,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720/video/1,111011,51362,13,10,,1,Chihuahua,0.50537,True,Pomeranian,0.1203579999999999,True,toy terrier,0.0770081,True,1.3
